year,geo,country_name,ceparema,activity,inv_gov,inv_corp_spec,inv_corp_anc,inv_corp_total,inv_total
2018,IE,Ireland,CEPA4,"Protection and remediation of soil, groundwater and surface water",9700000.0,0.0,8300000.0,8300000.0,18000000.0
2018,IE,Ireland,CEPA1,Protection of ambient air and climate,9100000.0,0.0,20300000.0,20300000.0,29400000.0
2015,DE,Germany,CEPA3,Waste management,555000000.0,1213000000.0,232300000.0,1445300000.0,2000300000.0
2015,NO,Norway,CEPA1,Protection of ambient air and climate,14800000.0,,60600000.0,60600000.0,75400000.0
2018,FI,Finland,CEPA6,Protection of biodiversity and landscapes,9700000.0,0.0,200000.0,200000.0,9900000.0
2017,EL,Greece,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,0.0,0.0,3800000.0,3800000.0,3800000.0
2021,NO,Norway,CEPA5,Noise and vibration abatement (excluding workplace protection),11400000.0,0.0,,0.0,11400000.0
2022,CH,Switzerland,CEPA9,Other environmental protection activities,38000000.0,15300000.0,0.0,15300000.0,53300000.0
2020,BE,Belgium,CEPA2,Wastewater management,141400000.0,89300000.0,295700000.0,385000000.0,526400000.0
2020,MT,Malta,CEPA112_122,Protection of climate and ozone layer,0.0,0.0,0.0,0.0,0.0
2021,MT,Malta,CEPA112_122,Protection of climate and ozone layer,0.0,0.0,0.0,0.0,0.0
2015,SI,Slovenia,CEPA4,"Protection and remediation of soil, groundwater and surface water",3300000.0,500000.0,4200000.0,4700000.0,8000000.0
2021,PT,Portugal,CEPA3,Waste management,31400000.0,187800000.0,,187800000.0,219200000.0
2014,LV,Latvia,CEPA2,Wastewater management,7100000.0,50200000.0,,50200000.0,57300000.0
2015,CH,Switzerland,CEPA3,Waste management,513600000.0,228800000.0,68500000.0,297300000.0,810900000.0
2018,SI,Slovenia,CEPA4,"Protection and remediation of soil, groundwater and surface water",1000000.0,0.0,5800000.0,5800000.0,6800000.0
2015,SI,Slovenia,CEPA9,Other environmental protection activities,1700000.0,0.0,5100000.0,5100000.0,6800000.0
2019,AT,Austria,CEPA8,Environmental research and development,37400000.0,30500000.0,0.0,30500000.0,67900000.0
2021,LT,Lithuania,CEPA4,"Protection and remediation of soil, groundwater and surface water",0.0,0.0,300000.0,300000.0,300000.0
2019,LT,Lithuania,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,300000.0,300000.0,300000.0
2015,SE,Sweden,CEPA7,Protection against radiation (excluding external safety),400000.0,,,0.0,400000.0
2022,PL,Poland,CEPA4,"Protection and remediation of soil, groundwater and surface water",5800000.0,0.0,54600000.0,54600000.0,60400000.0
2014,BG,Bulgaria,CEPA3,Waste management,147100000.0,31100000.0,25000000.0,56100000.0,203200000.0
2022,PT,Portugal,CEPA2,Wastewater management,77900000.0,207700000.0,,207700000.0,285600000.0
2022,CH,Switzerland,CEPA7,Protection against radiation (excluding external safety),5900000.0,0.0,31500000.0,31500000.0,37400000.0
2016,RO,Romania,CEPA4,"Protection and remediation of soil, groundwater and surface water",400000.0,200000.0,43700000.0,43900000.0,44300000.0
2020,BG,Bulgaria,CEPA8,Environmental research and development,2800000.0,0.0,1900000.0,1900000.0,4700000.0
2021,DE,Germany,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,550600000.0,0.0,0.0,0.0,550600000.0
2019,IE,Ireland,CEPA6,Protection of biodiversity and landscapes,4500000.0,0.0,6900000.0,6900000.0,11400000.0
2015,IE,Ireland,CEPA2,Wastewater management,388800000.0,1000000.0,10300000.0,11300000.0,400100000.0
2017,CH,Switzerland,CEPA7,Protection against radiation (excluding external safety),,0.0,,0.0,0.0
2021,RO,Romania,CEPA5,Noise and vibration abatement (excluding workplace protection),1400000.0,0.0,1500000.0,1500000.0,2900000.0
2017,AT,Austria,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,2700000.0,0.0,2700000.0,2700000.0
2014,CH,Switzerland,CEPA7,Protection against radiation (excluding external safety),,0.0,,0.0,0.0
2019,PT,Portugal,CEPA6,Protection of biodiversity and landscapes,12300000.0,1800000.0,15800000.0,17600000.0,29900000.0
2015,CH,Switzerland,CEPA7,Protection against radiation (excluding external safety),,0.0,,0.0,0.0
2014,RO,Romania,CEPA2,Wastewater management,160700000.0,2500000.0,211900000.0,214400000.0,375100000.0
2018,CH,Switzerland,CEPA7,Protection against radiation (excluding external safety),,0.0,,0.0,0.0
2019,CH,Switzerland,CEPA7,Protection against radiation (excluding external safety),,0.0,,0.0,0.0
2016,CH,Switzerland,CEPA7,Protection against radiation (excluding external safety),,0.0,,0.0,0.0
2016,PL,Poland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,59500000.0,600000.0,45000000.0,45600000.0,105100000.0
2014,BE,Belgium,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,33800000.0,35000000.0,59800000.0,94800000.0,128600000.0
2021,SE,Sweden,CEPA6,Protection of biodiversity and landscapes,24600000.0,0.0,5100000.0,5100000.0,29700000.0
2020,BG,Bulgaria,CEPA2,Wastewater management,85600000.0,400000.0,24600000.0,25000000.0,110600000.0
2016,PL,Poland,CEPA1,Protection of ambient air and climate,37800000.0,2800000.0,537100000.0,539900000.0,577700000.0
2019,BG,Bulgaria,CEPA2,Wastewater management,56100000.0,400000.0,22600000.0,23000000.0,79100000.0
2016,BE,Belgium,CEPA1,Protection of ambient air and climate,2000000.0,17100000.0,171100000.0,188200000.0,190200000.0
2014,PT,Portugal,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,68500000.0,11100000.0,,11100000.0,79600000.0
2014,PT,Portugal,CEPA1,Protection of ambient air and climate,0.0,2800000.0,38300000.0,41100000.0,41100000.0
2015,PL,Poland,CEPA3,Waste management,218800000.0,404600000.0,110200000.0,514800000.0,733600000.0
2021,PL,Poland,CEPA4,"Protection and remediation of soil, groundwater and surface water",7900000.0,0.0,6400000.0,6400000.0,14300000.0
2022,BE,Belgium,CEPA4,"Protection and remediation of soil, groundwater and surface water",3700000.0,51200000.0,39900000.0,91100000.0,94800000.0
2021,LT,Lithuania,CEPA9,Other environmental protection activities,7300000.0,0.0,0.0,0.0,7300000.0
2021,CH,Switzerland,CEPA9,Other environmental protection activities,34400000.0,15600000.0,0.0,15600000.0,50000000.0
2017,SI,Slovenia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,12700000.0,0.0,12300000.0,12300000.0,25000000.0
2017,BG,Bulgaria,CEPA6,Protection of biodiversity and landscapes,300000.0,0.0,300000.0,300000.0,600000.0
2019,CH,Switzerland,CEPA8,Environmental research and development,,9700000.0,,9700000.0,9700000.0
2022,PL,Poland,CEPA5,Noise and vibration abatement (excluding workplace protection),10600000.0,0.0,10600000.0,10600000.0,21200000.0
2022,IE,Ireland,CEPA112_122,Protection of climate and ozone layer,5200000.0,,,0.0,5200000.0
2021,RO,Romania,CEPA6,Protection of biodiversity and landscapes,0.0,0.0,2400000.0,2400000.0,2400000.0
2021,BG,Bulgaria,CEPA9,Other environmental protection activities,13200000.0,700000.0,2700000.0,3400000.0,16600000.0
2017,BG,Bulgaria,CEPA8,Environmental research and development,300000.0,0.0,600000.0,600000.0,900000.0
2020,PT,Portugal,CEPA2,Wastewater management,72300000.0,127500000.0,,127500000.0,199800000.0
2022,HR,Croatia,CEPA6,Protection of biodiversity and landscapes,1200000.0,100000.0,,100000.0,1300000.0
2021,FI,Finland,CEPA9,Other environmental protection activities,7900000.0,0.0,23900000.0,23900000.0,31800000.0
2022,RO,Romania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,22300000.0,0.0,7700000.0,7700000.0,30000000.0
2016,IE,Ireland,CEPA1,Protection of ambient air and climate,7900000.0,0.0,8300000.0,8300000.0,16200000.0
2022,NO,Norway,CEPA6,Protection of biodiversity and landscapes,80700000.0,0.0,,0.0,80700000.0
2015,BG,Bulgaria,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,100000.0,100000.0,100000.0
2014,AT,Austria,CEPA8,Environmental research and development,,10400000.0,0.0,10400000.0,10400000.0
2017,RO,Romania,CEPA1,Protection of ambient air and climate,1800000.0,0.0,43100000.0,43100000.0,44900000.0
2015,FI,Finland,CEPA9,Other environmental protection activities,12600000.0,,,0.0,12600000.0
2014,RO,Romania,CEPA9,Other environmental protection activities,1800000.0,1500000.0,41300000.0,42800000.0,44600000.0
2017,AT,Austria,CEPA2,Wastewater management,7400000.0,449800000.0,38300000.0,488100000.0,495500000.0
2019,RO,Romania,CEPA7,Protection against radiation (excluding external safety),500000.0,0.0,100000.0,100000.0,600000.0
2022,MT,Malta,CEPA2,Wastewater management,0.0,24800000.0,200000.0,25000000.0,25000000.0
2019,HR,Croatia,CEPA4,"Protection and remediation of soil, groundwater and surface water",19700000.0,200000.0,,200000.0,19900000.0
2021,MT,Malta,CEPA3,Waste management,11600000.0,7100000.0,4900000.0,12000000.0,23600000.0
2018,FI,Finland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,18700000.0,0.0,11100000.0,11100000.0,29800000.0
2014,SI,Slovenia,CEPA8,Environmental research and development,8900000.0,0.0,0.0,0.0,8900000.0
2019,DE,Germany,CEPA3,Waste management,142900000.0,2023100000.0,419100000.0,2442200000.0,2585100000.0
2019,CH,Switzerland,CEPA1,Protection of ambient air and climate,3600000.0,3300000.0,118800000.0,122100000.0,125700000.0
2017,BG,Bulgaria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,1500000.0,0.0,5300000.0,5300000.0,6800000.0
2016,IE,Ireland,CEPA3,Waste management,23200000.0,48600000.0,10000000.0,58600000.0,81800000.0
2015,RO,Romania,CEPA8,Environmental research and development,0.0,0.0,2000000.0,2000000.0,2000000.0
2019,DE,Germany,CEPA4,"Protection and remediation of soil, groundwater and surface water",320600000.0,73000000.0,325300000.0,398300000.0,718900000.0
2015,BG,Bulgaria,CEPA9,Other environmental protection activities,200000.0,100000.0,5300000.0,5400000.0,5600000.0
2018,BE,Belgium,CEPA5,Noise and vibration abatement (excluding workplace protection),700000.0,40100000.0,22500000.0,62600000.0,63300000.0
2018,AT,Austria,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,3100000.0,0.0,3100000.0,3100000.0
2020,BE,Belgium,CEPA5,Noise and vibration abatement (excluding workplace protection),1200000.0,37300000.0,22900000.0,60200000.0,61400000.0
2020,IE,Ireland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,7800000.0,0.0,,0.0,7800000.0
2018,SI,Slovenia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,14300000.0,0.0,31000000.0,31000000.0,45300000.0
2018,DE,Germany,CEPA4,"Protection and remediation of soil, groundwater and surface water",378800000.0,70000000.0,298100000.0,368100000.0,746900000.0
2015,LT,Lithuania,CEPA4,"Protection and remediation of soil, groundwater and surface water",0.0,300000.0,600000.0,900000.0,900000.0
2021,LV,Latvia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,8500000.0,0.0,0.0,0.0,8500000.0
2016,EL,Greece,CEPA4,"Protection and remediation of soil, groundwater and surface water",0.0,3100000.0,0.0,3100000.0,3100000.0
2015,NO,Norway,CEPA4,"Protection and remediation of soil, groundwater and surface water",2000000.0,400000.0,45500000.0,45900000.0,47900000.0
2016,MT,Malta,CEPA2,Wastewater management,300000.0,500000.0,100000.0,600000.0,900000.0
2021,IE,Ireland,CEPA3,Waste management,21400000.0,74500000.0,,74500000.0,95900000.0
2015,SE,Sweden,CEPA6,Protection of biodiversity and landscapes,19400000.0,,,0.0,19400000.0
2020,PL,Poland,CEPA2,Wastewater management,693200000.0,505900000.0,102900000.0,608800000.0,1302000000.0
2017,LV,Latvia,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,,,0.0,0.0
2016,LV,Latvia,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,,,0.0,0.0
2018,PT,Portugal,CEPA3,Waste management,2100000.0,170300000.0,10300000.0,180600000.0,182700000.0
2020,LV,Latvia,CEPA7,Protection against radiation (excluding external safety),0.0,,,0.0,0.0
2020,LV,Latvia,CEPA8,Environmental research and development,0.0,,,0.0,0.0
2015,LV,Latvia,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,,,0.0,0.0
2015,BG,Bulgaria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,300000.0,100000.0,5800000.0,5900000.0,6200000.0
2014,LV,Latvia,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,,,0.0,0.0
2019,SI,Slovenia,CEPA4,"Protection and remediation of soil, groundwater and surface water",1600000.0,0.0,9600000.0,9600000.0,11200000.0
2016,NO,Norway,CEPA3,Waste management,78000000.0,109300000.0,32800000.0,142100000.0,220100000.0
2018,DE,Germany,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,443900000.0,0.0,0.0,0.0,443900000.0
2021,LT,Lithuania,CEPA1,Protection of ambient air and climate,2400000.0,11200000.0,18100000.0,29300000.0,31700000.0
2015,CH,Switzerland,CEPA9,Other environmental protection activities,,16400000.0,,16400000.0,16400000.0
2019,NO,Norway,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,11800000.0,0.0,,0.0,11800000.0
2019,PT,Portugal,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,79600000.0,18100000.0,2500000.0,20600000.0,100200000.0
2014,EL,Greece,CEPA1,Protection of ambient air and climate,0.0,0.0,4300000.0,4300000.0,4300000.0
2022,RO,Romania,CEPA5,Noise and vibration abatement (excluding workplace protection),1400000.0,0.0,12700000.0,12700000.0,14100000.0
2019,HR,Croatia,CEPA3,Waste management,45100000.0,30100000.0,,30100000.0,75200000.0
2016,AT,Austria,CEPA9,Other environmental protection activities,,53400000.0,100000.0,53500000.0,53500000.0
2021,IE,Ireland,CEPA8,Environmental research and development,2400000.0,,,0.0,2400000.0
2014,SE,Sweden,CEPA7,Protection against radiation (excluding external safety),100000.0,,,0.0,100000.0
2021,BE,Belgium,CEPA3,Waste management,181100000.0,703500000.0,28500000.0,732000000.0,913100000.0
2020,LT,Lithuania,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,22700000.0,22700000.0,22700000.0
2021,IE,Ireland,CEPA7,Protection against radiation (excluding external safety),0.0,,,0.0,0.0
2020,IE,Ireland,CEPA7,Protection against radiation (excluding external safety),0.0,,,0.0,0.0
2020,IE,Ireland,CEPA8,Environmental research and development,0.0,,,0.0,0.0
2022,IE,Ireland,CEPA7,Protection against radiation (excluding external safety),0.0,,,0.0,0.0
2015,LV,Latvia,CEPA2,Wastewater management,5000000.0,47500000.0,,47500000.0,52500000.0
2019,RO,Romania,CEPA6,Protection of biodiversity and landscapes,0.0,0.0,1000000.0,1000000.0,1000000.0
2019,IE,Ireland,CEPA1,Protection of ambient air and climate,9200000.0,0.0,14700000.0,14700000.0,23900000.0
2020,BG,Bulgaria,CEPA3,Waste management,69200000.0,10200000.0,11800000.0,22000000.0,91200000.0
2020,NO,Norway,CEPA1,Protection of ambient air and climate,22100000.0,0.0,,0.0,22100000.0
2014,LV,Latvia,CEPA1,Protection of ambient air and climate,17300000.0,3700000.0,,3700000.0,21000000.0
2016,FI,Finland,CEPA2,Wastewater management,200000.0,166000000.0,,166000000.0,166200000.0
2017,LV,Latvia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,5000000.0,,,0.0,5000000.0
2019,DE,Germany,CEPA8,Environmental research and development,433000000.0,,,0.0,433000000.0
2014,LT,Lithuania,CEPA3,Waste management,15400000.0,25000000.0,2400000.0,27400000.0,42800000.0
2015,LT,Lithuania,CEPA1,Protection of ambient air and climate,900000.0,1000000.0,57300000.0,58300000.0,59200000.0
2015,AT,Austria,CEPA3,Waste management,4900000.0,136700000.0,11200000.0,147900000.0,152800000.0
2014,BE,Belgium,CEPA5,Noise and vibration abatement (excluding workplace protection),600000.0,28400000.0,18200000.0,46600000.0,47200000.0
2014,BG,Bulgaria,CEPA2,Wastewater management,408600000.0,2300000.0,17200000.0,19500000.0,428100000.0
2014,SE,Sweden,CEPA1,Protection of ambient air and climate,33300000.0,,,0.0,33300000.0
2019,MT,Malta,CEPA3,Waste management,17000000.0,6900000.0,4200000.0,11100000.0,28100000.0
2019,IE,Ireland,CEPA112_122,Protection of climate and ozone layer,9200000.0,,,0.0,9200000.0
2019,RO,Romania,CEPA4,"Protection and remediation of soil, groundwater and surface water",1000000.0,3100000.0,46700000.0,49800000.0,50800000.0
2022,BG,Bulgaria,CEPA2,Wastewater management,33700000.0,7000000.0,28900000.0,35900000.0,69600000.0
2014,BG,Bulgaria,CEPA1,Protection of ambient air and climate,1700000.0,0.0,174900000.0,174900000.0,176600000.0
2014,MT,Malta,CEPA112_122,Protection of climate and ozone layer,0.0,0.0,0.0,0.0,0.0
2020,RO,Romania,CEPA9,Other environmental protection activities,9700000.0,0.0,8000000.0,8000000.0,17700000.0
2015,MT,Malta,CEPA112_122,Protection of climate and ozone layer,0.0,0.0,0.0,0.0,0.0
2018,MT,Malta,CEPA112_122,Protection of climate and ozone layer,0.0,0.0,0.0,0.0,0.0
2016,MT,Malta,CEPA112_122,Protection of climate and ozone layer,0.0,0.0,0.0,0.0,0.0
2019,MT,Malta,CEPA112_122,Protection of climate and ozone layer,0.0,0.0,0.0,0.0,0.0
2022,MT,Malta,CEPA112_122,Protection of climate and ozone layer,0.0,0.0,0.0,0.0,0.0
2017,MT,Malta,CEPA112_122,Protection of climate and ozone layer,0.0,0.0,0.0,0.0,0.0
2022,CH,Switzerland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,63500000.0,35100000.0,42000000.0,77100000.0,140600000.0
2016,CH,Switzerland,CEPA3,Waste management,488300000.0,249300000.0,55800000.0,305100000.0,793400000.0
2016,NO,Norway,CEPA112_122,Protection of climate and ozone layer,,,0.0,0.0,0.0
2017,NO,Norway,CEPA112_122,Protection of climate and ozone layer,,,0.0,0.0,0.0
2015,NO,Norway,CEPA112_122,Protection of climate and ozone layer,,,0.0,0.0,0.0
2022,BE,Belgium,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,60000000.0,58600000.0,112700000.0,171300000.0,231300000.0
2018,SE,Sweden,CEPA6,Protection of biodiversity and landscapes,27400000.0,0.0,2100000.0,2100000.0,29500000.0
2022,HR,Croatia,CEPA2,Wastewater management,41300000.0,24400000.0,,24400000.0,65700000.0
2014,NO,Norway,CEPA112_122,Protection of climate and ozone layer,,,0.0,0.0,0.0
2015,SI,Slovenia,CEPA7,Protection against radiation (excluding external safety),0.0,,,0.0,0.0
2014,SI,Slovenia,CEPA7,Protection against radiation (excluding external safety),0.0,,,0.0,0.0
2017,SI,Slovenia,CEPA7,Protection against radiation (excluding external safety),0.0,,,0.0,0.0
2016,SI,Slovenia,CEPA7,Protection against radiation (excluding external safety),0.0,,,0.0,0.0
2018,AT,Austria,CEPA9,Other environmental protection activities,4800000.0,76400000.0,39000000.0,115400000.0,120200000.0
2018,SI,Slovenia,CEPA7,Protection against radiation (excluding external safety),0.0,,,0.0,0.0
2015,SE,Sweden,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,,,0.0,0.0
2014,SE,Sweden,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,,,0.0,0.0
2020,FI,Finland,CEPA4,"Protection and remediation of soil, groundwater and surface water",1900000.0,2000000.0,35600000.0,37600000.0,39500000.0
2015,SE,Sweden,CEPA8,Environmental research and development,9900000.0,,,0.0,9900000.0
2018,AT,Austria,CEPA3,Waste management,18200000.0,294400000.0,35400000.0,329800000.0,348000000.0
2020,DE,Germany,CEPA5,Noise and vibration abatement (excluding workplace protection),457500000.0,0.0,81300000.0,81300000.0,538800000.0
2020,AT,Austria,CEPA4,"Protection and remediation of soil, groundwater and surface water",2000000.0,99900000.0,,99900000.0,101900000.0
2019,SI,Slovenia,CEPA112_122,Protection of climate and ozone layer,,0.0,8500000.0,8500000.0,8500000.0
2014,EL,Greece,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2015,EL,Greece,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2014,EL,Greece,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2015,EL,Greece,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2018,EL,Greece,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2016,EL,Greece,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2019,EL,Greece,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2016,LV,Latvia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,4900000.0,,,0.0,4900000.0
2018,EL,Greece,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2019,EL,Greece,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2015,EL,Greece,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2017,EL,Greece,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2022,EL,Greece,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2014,EL,Greece,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2016,EL,Greece,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2017,EL,Greece,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2020,EL,Greece,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2022,EL,Greece,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2018,BE,Belgium,CEPA2,Wastewater management,160700000.0,89700000.0,269500000.0,359200000.0,519900000.0
2019,EL,Greece,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2021,EL,Greece,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2018,EL,Greece,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2020,EL,Greece,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2021,EL,Greece,CEPA8,Environmental research and development,0.0,0.0,0.0,0.0,0.0
2018,CH,Switzerland,CEPA6,Protection of biodiversity and landscapes,25700000.0,6900000.0,,6900000.0,32600000.0
2017,EL,Greece,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2022,EL,Greece,CEPA6,Protection of biodiversity and landscapes,0.0,0.0,0.0,0.0,0.0
2016,EL,Greece,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2016,SI,Slovenia,CEPA9,Other environmental protection activities,18500000.0,0.0,8200000.0,8200000.0,26700000.0
2020,BE,Belgium,CEPA8,Environmental research and development,3100000.0,2800000.0,58100000.0,60900000.0,64000000.0
2020,EL,Greece,CEPA6,Protection of biodiversity and landscapes,0.0,0.0,0.0,0.0,0.0
2022,EL,Greece,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2021,EL,Greece,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2020,EL,Greece,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2017,DE,Germany,CEPA3,Waste management,651000000.0,1634800000.0,326600000.0,1961400000.0,2612400000.0
2019,CH,Switzerland,CEPA3,Waste management,493000000.0,239200000.0,42800000.0,282000000.0,775000000.0
2019,FI,Finland,CEPA5,Noise and vibration abatement (excluding workplace protection),8500000.0,0.0,2300000.0,2300000.0,10800000.0
2020,LT,Lithuania,CEPA3,Waste management,3900000.0,16700000.0,700000.0,17400000.0,21300000.0
2017,RO,Romania,CEPA3,Waste management,76300000.0,28700000.0,15100000.0,43800000.0,120100000.0
2014,BE,Belgium,CEPA3,Waste management,128200000.0,602200000.0,22200000.0,624400000.0,752600000.0
2021,DE,Germany,CEPA6,Protection of biodiversity and landscapes,183000000.0,0.0,66500000.0,66500000.0,249500000.0
2020,PL,Poland,CEPA4,"Protection and remediation of soil, groundwater and surface water",7000000.0,0.0,35000000.0,35000000.0,42000000.0
2017,EL,Greece,CEPA1,Protection of ambient air and climate,0.0,0.0,14300000.0,14300000.0,14300000.0
2020,LV,Latvia,CEPA3,Waste management,10600000.0,28700000.0,200000.0,28900000.0,39500000.0
2018,PL,Poland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,175800000.0,1000000.0,68700000.0,69700000.0,245500000.0
2022,RO,Romania,CEPA8,Environmental research and development,0.0,0.0,100000.0,100000.0,100000.0
2016,RO,Romania,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,100000.0,100000.0,100000.0
2019,PT,Portugal,CEPA1,Protection of ambient air and climate,0.0,5800000.0,71900000.0,77700000.0,77700000.0
2017,SE,Sweden,CEPA4,"Protection and remediation of soil, groundwater and surface water",100000.0,1600000.0,,1600000.0,1700000.0
2017,BE,Belgium,CEPA9,Other environmental protection activities,27900000.0,24800000.0,26600000.0,51400000.0,79300000.0
2017,PT,Portugal,CEPA2,Wastewater management,152700000.0,49900000.0,41700000.0,91600000.0,244300000.0
2015,BG,Bulgaria,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2019,CH,Switzerland,CEPA2,Wastewater management,529200000.0,191100000.0,75200000.0,266300000.0,795500000.0
2022,BE,Belgium,CEPA7,Protection against radiation (excluding external safety),100000.0,28200000.0,100000.0,28300000.0,28400000.0
2014,BG,Bulgaria,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2018,LV,Latvia,CEPA6,Protection of biodiversity and landscapes,2200000.0,700000.0,0.0,700000.0,2900000.0
2019,BG,Bulgaria,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2018,BG,Bulgaria,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2017,BG,Bulgaria,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2014,BG,Bulgaria,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2016,BG,Bulgaria,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2022,BG,Bulgaria,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2019,BG,Bulgaria,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2021,BG,Bulgaria,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2020,BG,Bulgaria,CEPA7,Protection against radiation (excluding external safety),0.0,0.0,0.0,0.0,0.0
2014,EL,Greece,CEPA4,"Protection and remediation of soil, groundwater and surface water",0.0,1000000.0,0.0,1000000.0,1000000.0
2017,BG,Bulgaria,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2016,BG,Bulgaria,CEPA5,Noise and vibration abatement (excluding workplace protection),0.0,0.0,0.0,0.0,0.0
2016,BE,Belgium,CEPA6,Protection of biodiversity and landscapes,53400000.0,7700000.0,2200000.0,9900000.0,63300000.0
2019,BE,Belgium,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,47400000.0,54700000.0,84400000.0,139100000.0,186500000.0
2020,LT,Lithuania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,23000000.0,1300000.0,100000.0,1400000.0,24400000.0
2019,PT,Portugal,CEPA9,Other environmental protection activities,19400000.0,600000.0,1700000.0,2300000.0,21700000.0
2014,SE,Sweden,CEPA9,Other environmental protection activities,34200000.0,,,0.0,34200000.0
