year,geo,country_name,ceparema,activity,inv_gov,inv_corp_spec,inv_corp_anc,inv_corp_total,inv_total
2017,SE,Sweden,CEPA3,Waste management,706200000,195000000,,195000000,901200000
2017,SI,Slovenia,CEPA3,Waste management,5700000,10800000,40200000,51000000,56700000
2017,AT,Austria,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,92900000,900000,93800000,93800000
2017,BE,Belgium,CEPA4,"Protection and remediation of soil, groundwater and surface water",41200000,35300000,29400000,64700000,105900000
2017,BG,Bulgaria,CEPA4,"Protection and remediation of soil, groundwater and surface water",3500000,0,1100000,1100000,4600000
2017,CH,Switzerland,CEPA4,"Protection and remediation of soil, groundwater and surface water",29300000,900000,,900000,30200000
2017,DE,Germany,CEPA4,"Protection and remediation of soil, groundwater and surface water",,52000000,154000000,206000000,206000000
2017,EL,Greece,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,100000,0,100000,100000
2017,FI,Finland,CEPA4,"Protection and remediation of soil, groundwater and surface water",500000,6000000,109400000,115400000,115900000
2017,HR,Croatia,CEPA4,"Protection and remediation of soil, groundwater and surface water",18200000,100000,4700000,4800000,23000000
2017,IE,Ireland,CEPA4,"Protection and remediation of soil, groundwater and surface water",4100000,0,2300000,2300000,6400000
2017,LT,Lithuania,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,200000,400000,600000,600000
2017,LV,Latvia,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,1200000,,1200000,1200000
2017,MT,Malta,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,0,0,0,0
2017,NO,Norway,CEPA4,"Protection and remediation of soil, groundwater and surface water",2400000,1900000,3800000,5700000,8100000
2017,PL,Poland,CEPA4,"Protection and remediation of soil, groundwater and surface water",1500000,300000,9100000,9400000,10900000
2017,PT,Portugal,CEPA4,"Protection and remediation of soil, groundwater and surface water",100000,2400000,5900000,8300000,8400000
2017,RO,Romania,CEPA4,"Protection and remediation of soil, groundwater and surface water",1700000,700000,35600000,36300000,38000000
2017,SE,Sweden,CEPA4,"Protection and remediation of soil, groundwater and surface water",100000,1600000,,1600000,1700000
2017,SI,Slovenia,CEPA4,"Protection and remediation of soil, groundwater and surface water",500000,0,4900000,4900000,5400000
2017,AT,Austria,CEPA5,Noise and vibration abatement (excluding workplace protection),0,2700000,0,2700000,2700000
2017,BE,Belgium,CEPA5,Noise and vibration abatement (excluding workplace protection),600000,36600000,21800000,58400000,59000000
2017,BG,Bulgaria,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,0,0,0
2017,CH,Switzerland,CEPA5,Noise and vibration abatement (excluding workplace protection),23200000,0,,0,23200000
2017,DE,Germany,CEPA5,Noise and vibration abatement (excluding workplace protection),,,119400000,119400000,119400000
2017,EL,Greece,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,0,0,0
2017,FI,Finland,CEPA5,Noise and vibration abatement (excluding workplace protection),14900000,0,1800000,1800000,16700000
2017,HR,Croatia,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,1300000,1300000,1300000
2017,IE,Ireland,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,0,0,0
2017,LT,Lithuania,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,7300000,7300000,7300000
2017,LV,Latvia,CEPA5,Noise and vibration abatement (excluding workplace protection),0,,,0,0
2017,MT,Malta,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,0,0,0
2017,NO,Norway,CEPA5,Noise and vibration abatement (excluding workplace protection),13200000,,400000,400000,13600000
2017,PL,Poland,CEPA5,Noise and vibration abatement (excluding workplace protection),5800000,0,10100000,10100000,15900000
2017,PT,Portugal,CEPA5,Noise and vibration abatement (excluding workplace protection),0,11900000,11300000,23200000,23200000
2017,RO,Romania,CEPA5,Noise and vibration abatement (excluding workplace protection),1200000,0,8200000,8200000,9400000
2017,SE,Sweden,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,,0,0
2017,SI,Slovenia,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,6400000,6400000,6400000
2017,AT,Austria,CEPA6,Protection of biodiversity and landscapes,8100000,0,1300000,1300000,9400000
2017,BE,Belgium,CEPA6,Protection of biodiversity and landscapes,75300000,8300000,2200000,10500000,85800000
2017,BG,Bulgaria,CEPA6,Protection of biodiversity and landscapes,300000,0,300000,300000,600000
2017,CH,Switzerland,CEPA6,Protection of biodiversity and landscapes,21900000,5400000,,5400000,27300000
2017,DE,Germany,CEPA6,Protection of biodiversity and landscapes,147000000,,66000000,66000000,213000000
2017,EL,Greece,CEPA6,Protection of biodiversity and landscapes,1000000,0,0,0,1000000
2017,FI,Finland,CEPA6,Protection of biodiversity and landscapes,8900000,0,600000,600000,9500000
2017,HR,Croatia,CEPA6,Protection of biodiversity and landscapes,1100000,0,600000,600000,1700000
2017,IE,Ireland,CEPA6,Protection of biodiversity and landscapes,10800000,0,700000,700000,11500000
2017,LT,Lithuania,CEPA6,Protection of biodiversity and landscapes,6100000,0,300000,300000,6400000
2017,LV,Latvia,CEPA6,Protection of biodiversity and landscapes,600000,100000,,100000,700000
2017,MT,Malta,CEPA6,Protection of biodiversity and landscapes,2000000,0,0,0,2000000
2017,NO,Norway,CEPA6,Protection of biodiversity and landscapes,70300000,,400000,400000,70700000
2017,PL,Poland,CEPA6,Protection of biodiversity and landscapes,31800000,100000,200000,300000,32100000
2017,PT,Portugal,CEPA6,Protection of biodiversity and landscapes,7300000,2400000,12500000,14900000,22200000
2017,RO,Romania,CEPA6,Protection of biodiversity and landscapes,0,0,1900000,1900000,1900000
2017,SE,Sweden,CEPA6,Protection of biodiversity and landscapes,42800000,0,,0,42800000
2017,SI,Slovenia,CEPA6,Protection of biodiversity and landscapes,3700000,0,7200000,7200000,10900000
2017,AT,Austria,CEPA7,Protection against radiation (excluding external safety),,0,0,0,0
2017,BE,Belgium,CEPA7,Protection against radiation (excluding external safety),0,16900000,0,16900000,16900000
2017,BG,Bulgaria,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2017,CH,Switzerland,CEPA7,Protection against radiation (excluding external safety),,0,,0,0
2017,DE,Germany,CEPA7,Protection against radiation (excluding external safety),,,,0,0
2017,EL,Greece,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2017,FI,Finland,CEPA7,Protection against radiation (excluding external safety),900000,,0,0,900000
2017,HR,Croatia,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2017,IE,Ireland,CEPA7,Protection against radiation (excluding external safety),0,,0,0,0
2017,LT,Lithuania,CEPA7,Protection against radiation (excluding external safety),39300000,0,0,0,39300000
2017,LV,Latvia,CEPA7,Protection against radiation (excluding external safety),,,,0,0
2017,MT,Malta,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2017,NO,Norway,CEPA7,Protection against radiation (excluding external safety),0,,0,0,0
2017,PL,Poland,CEPA7,Protection against radiation (excluding external safety),100000,0,0,0,100000
2017,PT,Portugal,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2017,RO,Romania,CEPA7,Protection against radiation (excluding external safety),1200000,0,0,0,1200000
2017,SE,Sweden,CEPA7,Protection against radiation (excluding external safety),,,,0,0
2017,SI,Slovenia,CEPA7,Protection against radiation (excluding external safety),0,,,0,0
2017,AT,Austria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,0,88200000,100000,88300000,88300000
2017,BE,Belgium,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,29600000,43600000,73600000,117200000,146800000
2017,BG,Bulgaria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,1500000,0,5300000,5300000,6800000
2017,CH,Switzerland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,49800000,18500000,,18500000,68300000
2017,DE,Germany,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,,,0,0,0
2017,EL,Greece,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,0,0,3800000,3800000,3800000
2017,FI,Finland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,16900000,0,16700000,16700000,33600000
2017,HR,Croatia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,100000,0,500000,500000,600000
2017,IE,Ireland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,12700000,0,600000,600000,13300000
2017,LT,Lithuania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,45500000,200000,0,200000,45700000
2017,LV,Latvia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,5000000,,,0,5000000
2017,MT,Malta,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,600000,0,0,0,600000
2017,NO,Norway,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,19300000,,30800000,30800000,50100000
2017,PL,Poland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,95300000,500000,62800000,63300000,158600000
2017,PT,Portugal,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,67600000,11600000,0,11600000,79200000
2017,RO,Romania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,9000000,0,22500000,22500000,31500000
2017,SE,Sweden,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,38200000,0,,0,38200000
2017,SI,Slovenia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,12700000,0,12300000,12300000,25000000
2017,AT,Austria,CEPA8,Environmental research and development,,23400000,0,23400000,23400000
2017,BE,Belgium,CEPA8,Environmental research and development,1700000,2000000,46900000,48900000,50600000
2017,BG,Bulgaria,CEPA8,Environmental research and development,300000,0,600000,600000,900000
2017,CH,Switzerland,CEPA8,Environmental research and development,,9000000,,9000000,9000000
2017,DE,Germany,CEPA8,Environmental research and development,369000000,,,0,369000000
2017,EL,Greece,CEPA8,Environmental research and development,0,0,0,0,0
2017,FI,Finland,CEPA8,Environmental research and development,0,,6400000,6400000,6400000
2017,HR,Croatia,CEPA8,Environmental research and development,0,0,0,0,0
2017,IE,Ireland,CEPA8,Environmental research and development,600000,,0,0,600000
2017,LT,Lithuania,CEPA8,Environmental research and development,0,200000,0,200000,200000
2017,LV,Latvia,CEPA8,Environmental research and development,,,,0,0
2017,MT,Malta,CEPA8,Environmental research and development,0,0,0,0,0
2017,NO,Norway,CEPA8,Environmental research and development,16300000,,5500000,5500000,21800000
2017,PL,Poland,CEPA8,Environmental research and development,0,0,4200000,4200000,4200000
2017,PT,Portugal,CEPA8,Environmental research and development,53500000,11200000,0,11200000,64700000
2017,RO,Romania,CEPA8,Environmental research and development,0,0,0,0,0
2017,SE,Sweden,CEPA8,Environmental research and development,,,,0,0
2017,SI,Slovenia,CEPA8,Environmental research and development,9900000,0,0,0,9900000
2017,AT,Austria,CEPA9,Other environmental protection activities,,64800000,100000,64900000,64900000
2017,BE,Belgium,CEPA9,Other environmental protection activities,27900000,24800000,26600000,51400000,79300000
2017,BG,Bulgaria,CEPA9,Other environmental protection activities,1200000,0,4700000,4700000,5900000
2017,CH,Switzerland,CEPA9,Other environmental protection activities,,9500000,,9500000,9500000
2017,DE,Germany,CEPA9,Other environmental protection activities,36000000,,,0,36000000
2017,EL,Greece,CEPA9,Other environmental protection activities,0,0,3800000,3800000,3800000
2017,FI,Finland,CEPA9,Other environmental protection activities,16000000,,10300000,10300000,26300000
2017,HR,Croatia,CEPA9,Other environmental protection activities,100000,0,500000,500000,600000
2017,IE,Ireland,CEPA9,Other environmental protection activities,12100000,,600000,600000,12700000
2017,LT,Lithuania,CEPA9,Other environmental protection activities,6200000,100000,0,100000,6300000
2017,LV,Latvia,CEPA9,Other environmental protection activities,,,,0,0
2017,MT,Malta,CEPA9,Other environmental protection activities,600000,0,0,0,600000
2017,NO,Norway,CEPA9,Other environmental protection activities,3000000,,25300000,25300000,28300000
2017,PL,Poland,CEPA9,Other environmental protection activities,95200000,500000,58500000,59000000,154200000
2017,PT,Portugal,CEPA9,Other environmental protection activities,14200000,400000,0,400000,14600000
2017,RO,Romania,CEPA9,Other environmental protection activities,7800000,0,22500000,22500000,30300000
2017,SE,Sweden,CEPA9,Other environmental protection activities,,,,0,0
2017,SI,Slovenia,CEPA9,Other environmental protection activities,2800000,0,12300000,12300000,15100000
2018,AT,Austria,CEPA1,Protection of ambient air and climate,1500000,14300000,172700000,187000000,188500000
2018,BE,Belgium,CEPA1,Protection of ambient air and climate,2100000,16000000,199800000,215800000,217900000
2018,BG,Bulgaria,CEPA1,Protection of ambient air and climate,400000,0,46600000,46600000,47000000
2018,CH,Switzerland,CEPA1,Protection of ambient air and climate,2600000,4200000,112800000,117000000,119600000
2018,DE,Germany,CEPA1,Protection of ambient air and climate,355500000,0,897900000,897900000,1253400000
2018,EL,Greece,CEPA1,Protection of ambient air and climate,0,0,1400000,1400000,1400000
2018,FI,Finland,CEPA1,Protection of ambient air and climate,100000,0,105900000,105900000,106000000
2018,HR,Croatia,CEPA1,Protection of ambient air and climate,400000,0,,0,400000
2018,IE,Ireland,CEPA1,Protection of ambient air and climate,9100000,0,20300000,20300000,29400000
2018,LT,Lithuania,CEPA1,Protection of ambient air and climate,4700000,5500000,17600000,23100000,27800000
2018,LV,Latvia,CEPA1,Protection of ambient air and climate,4500000,300000,9200000,9500000,14000000
2018,MT,Malta,CEPA1,Protection of ambient air and climate,0,0,0,0,0
2018,NO,Norway,CEPA1,Protection of ambient air and climate,15400000,0,,0,15400000
2018,PL,Poland,CEPA1,Protection of ambient air and climate,40600000,3500000,557300000,560800000,601400000
2018,PT,Portugal,CEPA1,Protection of ambient air and climate,0,15400000,77800000,93200000,93200000
2018,RO,Romania,CEPA1,Protection of ambient air and climate,1700000,100000,192400000,192500000,194200000
2018,SE,Sweden,CEPA1,Protection of ambient air and climate,60900000,0,256100000,256100000,317000000
2018,SI,Slovenia,CEPA1,Protection of ambient air and climate,700000,0,47900000,47900000,48600000
2018,HR,Croatia,CEPA112_122,Protection of climate and ozone layer,,,,0,0
2018,IE,Ireland,CEPA112_122,Protection of climate and ozone layer,9100000,,,0,9100000
2018,MT,Malta,CEPA112_122,Protection of climate and ozone layer,0,0,0,0,0
2018,AT,Austria,CEPA2,Wastewater management,9200000,492800000,47600000,540400000,549600000
2018,BE,Belgium,CEPA2,Wastewater management,160700000,89700000,269500000,359200000,519900000
2018,BG,Bulgaria,CEPA2,Wastewater management,108900000,800000,15600000,16400000,125300000
2018,CH,Switzerland,CEPA2,Wastewater management,459000000,184400000,71400000,255800000,714800000
2018,DE,Germany,CEPA2,Wastewater management,1371000000,5310000000,1009600000,6319600000,7690600000
2018,EL,Greece,CEPA2,Wastewater management,96000000,2900000,4900000,7800000,103800000
2018,FI,Finland,CEPA2,Wastewater management,0,181000000,86800000,267800000,267800000
2018,HR,Croatia,CEPA2,Wastewater management,19900000,19100000,,19100000,39000000
2018,IE,Ireland,CEPA2,Wastewater management,371900000,1000000,10900000,11900000,383800000
2018,LT,Lithuania,CEPA2,Wastewater management,1700000,27000000,18300000,45300000,47000000
2018,LV,Latvia,CEPA2,Wastewater management,1100000,16300000,2100000,18400000,19500000
2018,MT,Malta,CEPA2,Wastewater management,0,22700000,200000,22900000,22900000
2018,NO,Norway,CEPA2,Wastewater management,666200000,19200000,,19200000,685400000
2018,PL,Poland,CEPA2,Wastewater management,772800000,409900000,110300000,520200000,1293000000
2018,PT,Portugal,CEPA2,Wastewater management,72400000,85000000,35700000,120700000,193100000
2018,RO,Romania,CEPA2,Wastewater management,234400000,1400000,37700000,39100000,273500000
2018,SE,Sweden,CEPA2,Wastewater management,458000000,114800000,85300000,200100000,658100000
2018,SI,Slovenia,CEPA2,Wastewater management,65600000,1100000,28300000,29400000,95000000
2018,AT,Austria,CEPA3,Waste management,18200000,294400000,35400000,329800000,348000000
2018,BE,Belgium,CEPA3,Waste management,251000000,858100000,26200000,884300000,1135300000
2018,BG,Bulgaria,CEPA3,Waste management,38200000,13700000,13300000,27000000,65200000
2018,CH,Switzerland,CEPA3,Waste management,448600000,223100000,40700000,263800000,712400000
2018,DE,Germany,CEPA3,Waste management,111400000,2001600000,384300000,2385900000,2497300000
2018,EL,Greece,CEPA3,Waste management,233000000,39100000,2800000,41900000,274900000
2018,FI,Finland,CEPA3,Waste management,400000,140000000,43400000,183400000,183800000
2018,HR,Croatia,CEPA3,Waste management,37100000,29000000,,29000000,66100000
2018,IE,Ireland,CEPA3,Waste management,35100000,38400000,25600000,64000000,99100000
2018,LT,Lithuania,CEPA3,Waste management,5500000,13700000,3100000,16800000,22300000
2018,LV,Latvia,CEPA3,Waste management,13000000,20200000,500000,20700000,33700000
2018,MT,Malta,CEPA3,Waste management,10100000,1000000,3800000,4800000,14900000
2018,NO,Norway,CEPA3,Waste management,124700000,106900000,,106900000,231600000
2018,PL,Poland,CEPA3,Waste management,62000000,92500000,44200000,136700000,198700000
2018,PT,Portugal,CEPA3,Waste management,2100000,170300000,10300000,180600000,182700000
2018,RO,Romania,CEPA3,Waste management,67700000,54400000,19200000,73600000,141300000
2018,SE,Sweden,CEPA3,Waste management,726600000,264900000,70900000,335800000,1062400000
2018,SI,Slovenia,CEPA3,Waste management,10000000,12800000,53900000,66700000,76700000
2018,AT,Austria,CEPA4,"Protection and remediation of soil, groundwater and surface water",1300000,81400000,2300000,83700000,85000000
2018,BE,Belgium,CEPA4,"Protection and remediation of soil, groundwater and surface water",54700000,44700000,30100000,74800000,129500000
2018,BG,Bulgaria,CEPA4,"Protection and remediation of soil, groundwater and surface water",1200000,0,3400000,3400000,4600000
2018,CH,Switzerland,CEPA4,"Protection and remediation of soil, groundwater and surface water",30400000,1200000,,1200000,31600000
2018,DE,Germany,CEPA4,"Protection and remediation of soil, groundwater and surface water",378800000,70000000,298100000,368100000,746900000
2018,EL,Greece,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,400000,0,400000,400000
2018,FI,Finland,CEPA4,"Protection and remediation of soil, groundwater and surface water",1500000,11000000,72600000,83600000,85100000
2018,HR,Croatia,CEPA4,"Protection and remediation of soil, groundwater and surface water",16200000,200000,,200000,16400000
2018,IE,Ireland,CEPA4,"Protection and remediation of soil, groundwater and surface water",9700000,0,8300000,8300000,18000000
2018,LT,Lithuania,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,0,200000,200000,200000
2018,LV,Latvia,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,1000000,4700000,5700000,5700000
2018,MT,Malta,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,0,0,0,0
2018,NO,Norway,CEPA4,"Protection and remediation of soil, groundwater and surface water",2600000,500000,,500000,3100000
2018,PL,Poland,CEPA4,"Protection and remediation of soil, groundwater and surface water",900000,200000,8700000,8900000,9800000
2018,PT,Portugal,CEPA4,"Protection and remediation of soil, groundwater and surface water",100000,2900000,11400000,14300000,14400000
2018,RO,Romania,CEPA4,"Protection and remediation of soil, groundwater and surface water",800000,1400000,38500000,39900000,40700000
2018,SE,Sweden,CEPA4,"Protection and remediation of soil, groundwater and surface water",100000,3200000,199500000,202700000,202800000
2018,SI,Slovenia,CEPA4,"Protection and remediation of soil, groundwater and surface water",1000000,0,5800000,5800000,6800000
2018,AT,Austria,CEPA5,Noise and vibration abatement (excluding workplace protection),0,3100000,0,3100000,3100000
2018,BE,Belgium,CEPA5,Noise and vibration abatement (excluding workplace protection),700000,40100000,22500000,62600000,63300000
2018,BG,Bulgaria,CEPA5,Noise and vibration abatement (excluding workplace protection),900000,0,0,0,900000
2018,CH,Switzerland,CEPA5,Noise and vibration abatement (excluding workplace protection),22800000,0,,0,22800000
2018,DE,Germany,CEPA5,Noise and vibration abatement (excluding workplace protection),503700000,0,103600000,103600000,607300000
2018,EL,Greece,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,0,0,0
2018,FI,Finland,CEPA5,Noise and vibration abatement (excluding workplace protection),11400000,0,2100000,2100000,13500000
2018,HR,Croatia,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,,0,0
2018,IE,Ireland,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,0,0,0
2018,LT,Lithuania,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,1600000,1600000,1600000
2018,LV,Latvia,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,0,0,0
2018,MT,Malta,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,0,0,0
2018,NO,Norway,CEPA5,Noise and vibration abatement (excluding workplace protection),12200000,0,,0,12200000
2018,PL,Poland,CEPA5,Noise and vibration abatement (excluding workplace protection),4500000,0,9200000,9200000,13700000
2018,PT,Portugal,CEPA5,Noise and vibration abatement (excluding workplace protection),0,14800000,3600000,18400000,18400000
2018,RO,Romania,CEPA5,Noise and vibration abatement (excluding workplace protection),800000,0,4100000,4100000,4900000
2018,SE,Sweden,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,15600000,15600000,15600000
2018,SI,Slovenia,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,8300000,8300000,8300000
2018,AT,Austria,CEPA6,Protection of biodiversity and landscapes,5300000,1800000,11500000,13300000,18600000
2018,BE,Belgium,CEPA6,Protection of biodiversity and landscapes,64400000,7800000,2500000,10300000,74700000
2018,BG,Bulgaria,CEPA6,Protection of biodiversity and landscapes,3800000,0,400000,400000,4200000
2018,CH,Switzerland,CEPA6,Protection of biodiversity and landscapes,25700000,6900000,,6900000,32600000
2018,DE,Germany,CEPA6,Protection of biodiversity and landscapes,161000000,0,48400000,48400000,209400000
2018,EL,Greece,CEPA6,Protection of biodiversity and landscapes,1000000,0,0,0,1000000
2018,FI,Finland,CEPA6,Protection of biodiversity and landscapes,9700000,0,200000,200000,9900000
2018,HR,Croatia,CEPA6,Protection of biodiversity and landscapes,1200000,0,,0,1200000
2018,IE,Ireland,CEPA6,Protection of biodiversity and landscapes,500000,0,800000,800000,1300000
2018,LT,Lithuania,CEPA6,Protection of biodiversity and landscapes,13200000,100000,0,100000,13300000
2018,LV,Latvia,CEPA6,Protection of biodiversity and landscapes,2200000,700000,0,700000,2900000
2018,MT,Malta,CEPA6,Protection of biodiversity and landscapes,2000000,0,0,0,2000000
2018,NO,Norway,CEPA6,Protection of biodiversity and landscapes,76100000,0,,0,76100000
2018,PL,Poland,CEPA6,Protection of biodiversity and landscapes,24500000,0,1000000,1000000,25500000
2018,PT,Portugal,CEPA6,Protection of biodiversity and landscapes,6700000,3300000,12800000,16100000,22800000
2018,RO,Romania,CEPA6,Protection of biodiversity and landscapes,0,0,2700000,2700000,2700000
2018,SE,Sweden,CEPA6,Protection of biodiversity and landscapes,27400000,0,2100000,2100000,29500000
2018,SI,Slovenia,CEPA6,Protection of biodiversity and landscapes,6500000,0,13100000,13100000,19600000
2018,AT,Austria,CEPA7,Protection against radiation (excluding external safety),100000,200000,0,200000,300000
2018,BE,Belgium,CEPA7,Protection against radiation (excluding external safety),100000,19800000,0,19800000,19900000
2018,BG,Bulgaria,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2018,CH,Switzerland,CEPA7,Protection against radiation (excluding external safety),,0,,0,0
2018,DE,Germany,CEPA7,Protection against radiation (excluding external safety),4900000,,,0,4900000
2018,EL,Greece,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2018,FI,Finland,CEPA7,Protection against radiation (excluding external safety),1500000,0,,0,1500000
2018,HR,Croatia,CEPA7,Protection against radiation (excluding external safety),,,,0,0
2018,IE,Ireland,CEPA7,Protection against radiation (excluding external safety),0,,0,0,0
2018,LT,Lithuania,CEPA7,Protection against radiation (excluding external safety),22500000,0,0,0,22500000
2018,LV,Latvia,CEPA7,Protection against radiation (excluding external safety),0,,0,0,0
2018,MT,Malta,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2018,NO,Norway,CEPA7,Protection against radiation (excluding external safety),,,,0,0
2018,PL,Poland,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2018,PT,Portugal,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2018,RO,Romania,CEPA7,Protection against radiation (excluding external safety),600000,0,100000,100000,700000
2018,SE,Sweden,CEPA7,Protection against radiation (excluding external safety),,,,0,0
2018,SI,Slovenia,CEPA7,Protection against radiation (excluding external safety),0,,,0,0
2018,AT,Austria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,45000000,109300000,39200000,148500000,193500000
2018,BE,Belgium,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,31000000,42800000,78600000,121400000,152400000
2018,BG,Bulgaria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,3300000,0,4700000,4700000,8000000
2018,CH,Switzerland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,47300000,24800000,,24800000,72100000
2018,DE,Germany,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,443900000,0,0,0,443900000
2018,EL,Greece,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,0,0,4900000,4900000,4900000
2018,FI,Finland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,18700000,0,11100000,11100000,29800000
2018,HR,Croatia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,400000,0,,0,400000
2018,IE,Ireland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,13200000,0,100000,100000,13300000
2018,LT,Lithuania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,28900000,0,100000,100000,29000000
2018,LV,Latvia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,6200000,0,500000,500000,6700000
2018,MT,Malta,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,100000,0,0,0,100000
2018,NO,Norway,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,55700000,0,,0,55700000
2018,PL,Poland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,175800000,1000000,68700000,69700000,245500000
2018,PT,Portugal,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,71400000,17500000,1300000,18800000,90200000
2018,RO,Romania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,8200000,100000,34000000,34100000,42300000
2018,SE,Sweden,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,43000000,0,113600000,113600000,156600000
2018,SI,Slovenia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,14300000,0,31000000,31000000,45300000
2018,AT,Austria,CEPA8,Environmental research and development,40100000,32800000,0,32800000,72900000
2018,BE,Belgium,CEPA8,Environmental research and development,3300000,2200000,50500000,52700000,56000000
2018,BG,Bulgaria,CEPA8,Environmental research and development,0,0,1300000,1300000,1300000
2018,CH,Switzerland,CEPA8,Environmental research and development,,13400000,,13400000,13400000
2018,DE,Germany,CEPA8,Environmental research and development,394000000,,,0,394000000
2018,EL,Greece,CEPA8,Environmental research and development,0,0,0,0,0
2018,FI,Finland,CEPA8,Environmental research and development,0,0,,0,0
2018,HR,Croatia,CEPA8,Environmental research and development,,,,0,0
2018,IE,Ireland,CEPA8,Environmental research and development,1200000,,0,0,1200000
2018,LT,Lithuania,CEPA8,Environmental research and development,0,0,0,0,0
2018,LV,Latvia,CEPA8,Environmental research and development,0,,0,0,0
2018,MT,Malta,CEPA8,Environmental research and development,0,0,0,0,0
2018,NO,Norway,CEPA8,Environmental research and development,,,,0,0
2018,PL,Poland,CEPA8,Environmental research and development,100000,0,1800000,1800000,1900000
2018,PT,Portugal,CEPA8,Environmental research and development,55900000,16900000,0,16900000,72800000
2018,RO,Romania,CEPA8,Environmental research and development,0,0,0,0,0
2018,SE,Sweden,CEPA8,Environmental research and development,,,,0,0
2018,SI,Slovenia,CEPA8,Environmental research and development,11500000,0,0,0,11500000
2018,AT,Austria,CEPA9,Other environmental protection activities,4800000,76400000,39000000,115400000,120200000
